Month,Day,Period,Solar PV
10,19,2,0.00
10,19,3,0.00
10,19,4,0.00
10,19,5,0.00
10,19,6,0.00
10,19,7,0.00
10,19,8,0.00
10,19,9,23.07
10,19,10,25.97
10,19,11,40.87
10,19,12,49.82
10,19,13,61.31
10,19,14,72.66
10,19,15,52.85
10,19,16,57.62
10,19,17,49.16
10,19,18,30.09
10,19,19,0.00
10,19,20,0.00
10,19,21,0.00
10,19,22,0.00
10,19,23,0.00
10,19,24,0.00
10,20,1,0.00
10,20,2,0.00
10,20,3,0.00
10,20,4,0.00
10,20,5,0.00
10,20,6,0.00
10,20,7,0.00
10,20,8,2.13
10,20,9,12.63
10,20,10,27.18
10,20,11,51.17
10,20,12,54.02
10,20,13,63.72
10,20,14,38.69
10,20,15,47.56
10,20,16,59.69
10,20,17,46.45
10,20,18,20.56
10,20,19,0.00
10,20,20,0.00
10,20,21,0.00
10,20,22,0.00
10,20,23,0.00
10,20,24,0.00
10,21,1,0.00
10,21,2,0.00
10,21,3,0.00
10,21,4,0.00
10,21,5,0.00
10,21,6,0.00
10,21,7,0.00
10,21,8,1.17
10,21,9,23.90
10,21,10,38.96
10,21,11,41.95
10,21,12,52.01
10,21,13,55.28
10,21,14,56.50
10,21,15,53.46
10,21,16,53.17
10,21,17,54.61
10,21,18,25.52
10,21,19,0.00
10,21,20,0.00
10,21,21,0.00
10,21,22,0.00
10,21,23,0.00
10,21,24,0.00
10,22,1,0.00
10,22,2,0.00
10,22,3,0.00
10,22,4,0.00
10,22,5,0.00
10,22,6,0.00
10,22,7,0.00
10,22,8,1.10
10,22,9,25.39
10,22,10,32.88
10,22,11,44.82
10,22,12,50.17
10,22,13,52.90
10,22,14,55.10
10,22,15,53.35
10,22,16,42.46
10,22,17,31.37
10,22,18,10.68
10,22,19,0.00
10,22,20,0.00
10,22,21,0.00
10,22,22,0.00
10,22,23,0.00
10,22,24,0.00
10,23,1,0.00
10,23,2,0.00
10,23,3,0.00
10,23,4,0.00
10,23,5,0.00
10,23,6,0.00
10,23,7,0.00
10,23,8,1.16
10,23,9,29.87
10,23,10,46.43
10,23,11,59.11
10,23,12,64.99
10,23,13,63.79
10,23,14,64.98
10,23,15,63.09
10,23,16,61.84
10,23,17,43.18
10,23,18,22.48
10,23,19,0.00
10,23,20,0.00
10,23,21,0.00
10,23,22,0.00
10,23,23,0.00
10,23,24,0.00
10,24,1,0.00
10,24,2,0.00
10,24,3,0.00
10,24,4,0.00
10,24,5,0.00
10,24,6,0.00
10,24,7,0.00
10,24,8,1.27
10,24,9,37.07
10,24,10,59.97
10,24,11,65.52
10,24,12,66.33
10,24,13,66.70
10,24,14,66.16
10,24,15,66.06
10,24,16,64.35
10,24,17,51.82
10,24,18,24.85
10,24,19,0.00
10,24,20,0.00
10,24,21,0.00
10,24,22,0.00
10,24,23,0.00
10,24,24,0.00
10,25,1,0.00
10,25,2,0.00
10,25,3,0.00
10,25,4,0.00
10,25,5,0.00
10,25,6,0.00
10,25,7,0.00
10,25,8,0.91
10,25,9,21.44
10,25,10,44.69
10,25,11,53.07
10,25,12,57.77
10,25,13,65.35
10,25,14,68.15
10,25,15,62.08
10,25,16,57.82
10,25,17,33.18
10,25,18,15.17
10,25,19,0.00
10,25,20,0.00
10,25,21,0.00
10,25,22,0.00
10,25,23,0.00
10,25,24,0.00
10,26,1,0.00
10,26,2,0.00
10,26,3,0.00
10,26,4,0.00
10,26,5,0.00
10,26,6,0.00
10,26,7,0.00
10,26,8,1.26
10,26,9,37.68
10,26,10,55.05
10,26,11,59.82
10,26,12,61.64
10,26,13,62.91
10,26,14,64.36
10,26,15,66.70
10,26,16,59.19
10,26,17,49.38
10,26,18,26.02
10,26,19,0.00
10,26,20,0.00
10,26,21,0.00
10,26,22,0.00
10,26,23,0.00
10,26,24,0.00
10,27,1,0.00
10,27,2,0.00
10,27,3,0.00
10,27,4,0.00
10,27,5,0.00
10,27,6,0.00
10,27,7,0.00
10,27,8,1.12
10,27,9,42.68
10,27,10,64.65
10,27,11,69.20
10,27,12,68.41
10,27,13,68.60
10,27,14,68.55
10,27,15,69.13
10,27,16,64.69
10,27,17,54.58
10,27,18,29.10
10,27,19,0.00
10,27,20,0.00
10,27,21,0.00
10,27,22,0.00
10,27,23,0.00
10,27,24,0.00
10,28,1,0.00
10,28,2,0.00
10,28,3,0.00
10,28,4,0.00
10,28,5,0.00
10,28,6,0.00
10,28,7,0.00
10,28,8,1.02
10,28,9,30.97
10,28,10,47.27
10,28,11,59.05
10,28,12,63.66
10,28,13,59.52
10,28,14,58.44
10,28,15,57.57
10,28,16,49.24
10,28,17,31.67
10,28,18,14.59
10,28,19,0.00
10,28,20,0.00
10,28,21,0.00
10,28,22,0.00
10,28,23,0.00
10,28,24,0.00
10,29,1,0.00
10,29,2,0.00
10,29,3,0.00
10,29,4,0.00
10,29,5,0.00
10,29,6,0.00
10,29,7,0.00
10,29,8,1.00
10,29,9,35.74
10,29,10,56.66
10,29,11,62.82
10,29,12,67.81
10,29,13,67.38
10,29,14,65.08
10,29,15,66.55
10,29,16,62.67
10,29,17,52.56
10,29,18,23.18
10,29,19,0.00
10,29,20,0.00
10,29,21,0.00
10,29,22,0.00
10,29,23,0.00
10,29,24,0.00
10,30,1,0.00
10,30,2,0.00
10,30,3,0.00
10,30,4,0.00
10,30,5,0.00
10,30,6,0.00
10,30,7,0.00
10,30,8,0.68
10,30,9,22.79
10,30,10,37.05
10,30,11,51.25
10,30,12,54.11
10,30,13,54.58
10,30,14,56.44
10,30,15,51.63
10,30,16,40.23
10,30,17,28.73
10,30,18,11.42
10,30,19,0.00
10,30,20,0.00
10,30,21,0.00
10,30,22,0.00
10,30,23,0.00
10,30,24,0.00
10,31,1,0.00
10,31,2,0.00
10,31,3,0.00
10,31,4,0.00
10,31,5,0.00
10,31,6,0.00
10,31,7,0.00
10,31,8,0.89
10,31,9,37.23
10,31,10,60.13
10,31,11,60.52
10,31,12,63.62
10,31,13,63.36
10,31,14,66.18
10,31,15,67.64
10,31,16,64.00
10,31,17,54.09
10,31,18,23.86
10,31,19,0.00
10,31,20,0.00
10,31,21,0.00
10,31,22,0.00
10,31,23,0.00
10,31,24,0.00
11,1,1,0.00
11,1,2,0.00
11,1,3,0.00
11,1,4,0.00
11,1,5,0.00
11,1,6,0.00
11,1,7,0.00
11,1,8,0.69
11,1,9,30.17
11,1,10,45.52
11,1,11,50.05
11,1,12,54.16
11,1,13,53.69
11,1,14,52.49
11,1,15,46.98
11,1,16,37.43
11,1,17,24.41
11,1,18,8.35
11,1,19,0.00
11,1,20,0.00
11,1,21,0.00
11,1,22,0.00
11,1,23,0.00
11,1,24,0.00
11,2,1,0.00
11,2,2,0.00
11,2,3,0.00
11,2,4,0.00
11,2,5,0.00
11,2,6,0.00
11,2,7,0.00
11,2,8,0.00
11,2,9,15.84
11,2,10,32.68
11,2,11,40.74
11,2,12,41.68
11,2,13,49.25
11,2,14,53.10
11,2,15,50.20
11,2,16,45.52
11,2,17,49.08
11,2,18,29.10
11,2,19,0.00
11,2,20,0.00
11,2,21,0.00
11,2,22,0.00
11,2,23,0.00
11,2,24,0.00
11,3,1,0.00
11,3,2,0.00
11,3,3,0.00
11,3,4,0.00
11,3,5,0.00
11,3,6,0.00
11,3,7,0.00
11,3,8,0.00
11,3,9,18.97
11,3,10,29.10
11,3,11,38.30
11,3,12,43.33
11,3,13,43.26
11,3,14,45.80
11,3,15,36.74
11,3,16,30.09
11,3,17,19.23
11,3,18,7.26
11,3,19,0.00
11,3,20,0.00
11,3,21,0.00
11,3,22,0.00
11,3,23,0.00
11,3,24,0.00
11,4,1,0.00
11,4,2,0.00
11,4,3,0.00
11,4,4,0.00
11,4,5,0.00
11,4,6,0.00
11,4,7,0.00
11,4,8,0.00
11,4,9,14.93
11,4,10,34.66
11,4,11,55.28
11,4,12,55.15
11,4,13,53.90
11,4,14,49.56
11,4,15,63.54
11,4,16,48.27
11,4,17,58.84
11,4,18,28.24
11,4,19,0.00
11,4,20,0.00
11,4,21,0.00
11,4,22,0.00
11,4,23,0.00
11,4,24,0.00
11,5,1,0.00
11,5,2,0.00
11,5,3,0.00
11,5,4,0.00
11,5,5,0.00
11,5,6,0.00
11,5,7,0.00
11,5,8,0.00
11,5,9,25.20
11,5,10,43.76
11,5,11,50.39
11,5,12,55.56
11,5,13,54.19
11,5,14,52.22
11,5,15,49.44
11,5,16,45.73
11,5,17,30.80
11,5,18,13.17
11,5,19,0.00
11,5,20,0.00
11,5,21,0.00
11,5,22,0.00
11,5,23,0.00
11,5,24,0.00
11,6,1,0.00
11,6,2,0.00
11,6,3,0.00
11,6,4,0.00
11,6,5,0.00
11,6,6,0.00
11,6,7,0.00
11,6,8,0.97
11,6,9,49.76
11,6,10,67.47
11,6,11,23.88
11,6,12,10.78
11,6,13,16.25
11,6,14,40.39
11,6,15,52.49
11,6,16,52.04
11,6,17,12.24
11,6,18,16.73
11,6,19,0.00
11,6,20,0.00
11,6,21,0.00
11,6,22,0.00
11,6,23,0.00
11,6,24,0.00
11,7,1,0.00
11,7,2,0.00
11,7,3,0.00
11,7,4,0.00
11,7,5,0.00
11,7,6,0.00
11,7,7,0.00
11,7,8,0.00
11,7,9,29.45
11,7,10,43.40
11,7,11,47.56
11,7,12,52.16
11,7,13,53.97
11,7,14,52.86
11,7,15,51.39
11,7,16,45.07
11,7,17,30.92
11,7,18,12.41
11,7,19,0.00
11,7,20,0.00
11,7,21,0.00
11,7,22,0.00
11,7,23,0.00
11,7,24,0.00
11,8,1,0.00
11,8,2,0.00
11,8,3,0.00
11,8,4,0.00
11,8,5,0.00
11,8,6,0.00
11,8,7,0.00
11,8,8,0.00
11,8,9,34.06
11,8,10,42.31
11,8,11,48.91
11,8,12,59.39
11,8,13,62.40
11,8,14,56.81
11,8,15,59.15
11,8,16,54.63
11,8,17,47.97
11,8,18,21.04
11,8,19,0.00
11,8,20,0.00
11,8,21,0.00
11,8,22,0.00
11,8,23,0.00
11,8,24,0.00
11,9,1,0.00
11,9,2,0.00
11,9,3,0.00
11,9,4,0.00
11,9,5,0.00
11,9,6,0.00
11,9,7,0.00
11,9,8,0.00
11,9,9,38.93
11,9,10,58.20
11,9,11,64.11
11,9,12,65.01
11,9,13,64.51
11,9,14,64.89
11,9,15,66.72
11,9,16,65.72
11,9,17,59.66
11,9,18,27.58
11,9,19,0.00
11,9,20,0.00
11,9,21,0.00
11,9,22,0.00
11,9,23,0.00
11,9,24,0.00
11,10,1,0.00
11,10,2,0.00
11,10,3,0.00
11,10,4,0.00
11,10,5,0.00
11,10,6,0.00
11,10,7,0.00
11,10,8,0.00
11,10,9,39.13
11,10,10,56.95
11,10,11,62.46
11,10,12,63.89
11,10,13,63.49
11,10,14,64.19
11,10,15,64.99
11,10,16,64.63
11,10,17,60.48
11,10,18,30.05
11,10,19,0.00
11,10,20,0.00
11,10,21,0.00
11,10,22,0.00
11,10,23,0.00
11,10,24,0.00
11,11,1,0.00
11,11,2,0.00
11,11,3,0.00
11,11,4,0.00
11,11,5,0.00
11,11,6,0.00
11,11,7,0.00
11,11,8,0.00
11,11,9,36.41
11,11,10,54.06
11,11,11,61.65
11,11,12,62.86
11,11,13,61.88
11,11,14,62.42
11,11,15,63.63
11,11,16,63.84
11,11,17,56.25
11,11,18,24.96
11,11,19,0.00
11,11,20,0.00
11,11,21,0.00
11,11,22,0.00
11,11,23,0.00
11,11,24,0.00
11,12,1,0.00
11,12,2,0.00
11,12,3,0.00
11,12,4,0.00
11,12,5,0.00
11,12,6,0.00
11,12,7,0.00
11,12,8,0.00
11,12,9,45.07
11,12,10,62.87
11,12,11,66.61
11,12,12,66.05
11,12,13,65.47
11,12,14,66.23
11,12,15,66.51
11,12,16,65.43
11,12,17,60.97
11,12,18,28.64
11,12,19,0.00
11,12,20,0.00
11,12,21,0.00
11,12,22,0.00
11,12,23,0.00
11,12,24,0.00
11,13,1,0.00
11,13,2,0.00
11,13,3,0.00
11,13,4,0.00
11,13,5,0.00
11,13,6,0.00
11,13,7,0.00
11,13,8,0.00
11,13,9,36.55
11,13,10,53.54
11,13,11,58.01
11,13,12,59.35
11,13,13,59.67
11,13,14,59.71
11,13,15,59.03
11,13,16,56.32
11,13,17,49.59
11,13,18,22.62
11,13,19,0.00
11,13,20,0.00
11,13,21,0.00
11,13,22,0.00
11,13,23,0.00
11,13,24,0.00
11,14,1,0.00
11,14,2,0.00
11,14,3,0.00
11,14,4,0.00
11,14,5,0.00
11,14,6,0.00
11,14,7,0.00
11,14,8,0.00
11,14,9,22.37
11,14,10,42.46
11,14,11,55.59
11,14,12,60.10
11,14,13,65.85
11,14,14,60.66
11,14,15,56.44
11,14,16,53.39
11,14,17,37.47
11,14,18,11.96
11,14,19,0.00
11,14,20,0.00
11,14,21,0.00
11,14,22,0.00
11,14,23,0.00
11,14,24,0.00
11,15,1,0.00
11,15,2,0.00
11,15,3,0.00
11,15,4,0.00
11,15,5,0.00
11,15,6,0.00
11,15,7,0.00
11,15,8,0.00
11,15,9,40.41
11,15,10,59.75
11,15,11,63.46
11,15,12,61.82
11,15,13,60.39
11,15,14,61.27
11,15,15,61.16
11,15,16,60.13
11,15,17,57.68
11,15,18,30.16
11,15,19,0.00
11,15,20,0.00
11,15,21,0.00
11,15,22,0.00
11,15,23,0.00
11,15,24,0.00
11,16,1,0.00
11,16,2,0.00
11,16,3,0.00
11,16,4,0.00
11,16,5,0.00
11,16,6,0.00
11,16,7,0.00
11,16,8,0.00
11,16,9,39.09
11,16,10,57.26
11,16,11,63.39
11,16,12,64.91
11,16,13,63.81
11,16,14,64.34
11,16,15,64.16
11,16,16,64.09
11,16,17,58.87
11,16,18,29.53
11,16,19,0.00
11,16,20,0.00
11,16,21,0.00
11,16,22,0.00
11,16,23,0.00
11,16,24,0.00
11,17,1,0.00
11,17,2,0.00
11,17,3,0.00
11,17,4,0.00
11,17,5,0.00
11,17,6,0.00
11,17,7,0.00
11,17,8,0.00
11,17,9,40.40
11,17,10,60.14
11,17,11,64.81
11,17,12,63.56
11,17,13,63.64
11,17,14,64.21
11,17,15,64.80
11,17,16,64.05
11,17,17,60.20
11,17,18,28.56
11,17,19,0.00
11,17,20,0.00
11,17,21,0.00
11,17,22,0.00
11,17,23,0.00
11,17,24,0.00
11,18,1,0.00
11,18,2,0.00
11,18,3,0.00
11,18,4,0.00
11,18,5,0.00
11,18,6,0.00
11,18,7,0.00
11,18,8,0.00
11,18,9,33.70
11,18,10,51.34
11,18,11,57.12
11,18,12,58.59
11,18,13,57.90
11,18,14,57.55
11,18,15,55.74
11,18,16,52.51
11,18,17,44.26
11,18,18,18.33
11,18,19,0.00
11,18,20,0.00
11,18,21,0.00
11,18,22,0.00
11,18,23,0.00
11,18,24,0.00
11,19,1,0.00
11,19,2,0.00
11,19,3,0.00
11,19,4,0.00
11,19,5,0.00
11,19,6,0.00
11,19,7,0.00
11,19,8,0.00
11,19,9,25.93
11,19,10,43.83
11,19,11,61.14
11,19,12,63.67
11,19,13,55.66
11,19,14,49.57
11,19,15,51.62
11,19,16,51.80
11,19,17,37.90
11,19,18,6.68
11,19,19,0.00
11,19,20,0.00
11,19,21,0.00
11,19,22,0.00
11,19,23,0.00
11,19,24,0.00
11,20,1,0.00
11,20,2,0.00
11,20,3,0.00
11,20,4,0.00
11,20,5,0.00
11,20,6,0.00
11,20,7,0.00
11,20,8,0.00
11,20,9,20.35
11,20,10,41.31
11,20,11,48.37
11,20,12,53.02
11,20,13,53.86
11,20,14,53.84
11,20,15,52.25
11,20,16,45.96
11,20,17,36.62
11,20,18,14.16
11,20,19,0.00
11,20,20,0.00
11,20,21,0.00
11,20,22,0.00
11,20,23,0.00
11,20,24,0.00
11,21,1,0.00
11,21,2,0.00
11,21,3,0.00
11,21,4,0.00
11,21,5,0.00
11,21,6,0.00
11,21,7,0.00
11,21,8,0.00
11,21,9,4.45
11,21,10,11.30
11,21,11,18.46
11,21,12,20.98
11,21,13,23.91
11,21,14,26.60
11,21,15,25.03
11,21,16,19.60
11,21,17,12.67
11,21,18,4.68
11,21,19,0.00
11,21,20,0.00
11,21,21,0.00
11,21,22,0.00
11,21,23,0.00
11,21,24,0.00
11,22,1,0.00
11,22,2,0.00
11,22,3,0.00
11,22,4,0.00
11,22,5,0.00
11,22,6,0.00
11,22,7,0.00
11,22,8,0.00
11,22,9,19.18
11,22,10,40.28
11,22,11,47.04
11,22,12,50.58
11,22,13,49.51
11,22,14,49.44
11,22,15,47.84
11,22,16,43.11
11,22,17,27.53
11,22,18,9.99
11,22,19,0.00
11,22,20,0.00
11,22,21,0.00
11,22,22,0.00
11,22,23,0.00
11,22,24,0.00
11,23,1,0.00
11,23,2,0.00
11,23,3,0.00
11,23,4,0.00
11,23,5,0.00
11,23,6,0.00
11,23,7,0.00
11,23,8,0.00
11,23,9,25.16
11,23,10,44.06
11,23,11,50.48
11,23,12,54.38
11,23,13,54.97
11,23,14,55.51
11,23,15,54.35
11,23,16,50.61
11,23,17,40.73
11,23,18,14.79
11,23,19,0.00
11,23,20,0.00
11,23,21,0.00
11,23,22,0.00
11,23,23,0.00
11,23,24,0.00
11,24,1,0.00
11,24,2,0.00
11,24,3,0.00
11,24,4,0.00
11,24,5,0.00
11,24,6,0.00
11,24,7,0.00
11,24,8,0.00
11,24,9,39.04
11,24,10,57.54
11,24,11,54.45
11,24,12,53.29
11,24,13,53.21
11,24,14,54.90
11,24,15,60.26
11,24,16,59.90
11,24,17,56.27
11,24,18,28.23
11,24,19,0.00
11,24,20,0.00
11,24,21,0.00
11,24,22,0.00
11,24,23,0.00
11,24,24,0.00
11,25,1,0.00
11,25,2,0.00
11,25,3,0.00
11,25,4,0.00
11,25,5,0.00
11,25,6,0.00
11,25,7,0.00
11,25,8,0.00
11,25,9,36.55
11,25,10,59.01
11,25,11,62.67
11,25,12,62.03
11,25,13,61.46
11,25,14,61.76
11,25,15,63.96
11,25,16,63.52
11,25,17,59.68
11,25,18,29.12
11,25,19,0.00
11,25,20,0.00
11,25,21,0.00
11,25,22,0.00
11,25,23,0.00
11,25,24,0.00
11,26,1,0.00
11,26,2,0.00
11,26,3,0.00
11,26,4,0.00
11,26,5,0.00
11,26,6,0.00
11,26,7,0.00
11,26,8,0.00
11,26,9,35.56
11,26,10,57.72
11,26,11,61.77
11,26,12,61.86
11,26,13,60.00
11,26,14,60.41
11,26,15,59.35
11,26,16,59.63
11,26,17,52.82
11,26,18,24.94
11,26,19,0.00
11,26,20,0.00
11,26,21,0.00
11,26,22,0.00
11,26,23,0.00
11,26,24,0.00
11,27,1,0.00
11,27,2,0.00
11,27,3,0.00
11,27,4,0.00
11,27,5,0.00
11,27,6,0.00
11,27,7,0.00
11,27,8,0.00
11,27,9,40.73
11,27,10,63.25
11,27,11,64.45
11,27,12,64.04
11,27,13,62.43
11,27,14,63.38
11,27,15,64.35
11,27,16,64.76
11,27,17,59.88
11,27,18,28.68
11,27,19,0.00
11,27,20,0.00
11,27,21,0.00
11,27,22,0.00
11,27,23,0.00
11,27,24,0.00
11,28,1,0.00
11,28,2,0.00
11,28,3,0.00
11,28,4,0.00
11,28,5,0.00
11,28,6,0.00
11,28,7,0.00
11,28,8,0.00
11,28,9,38.78
11,28,10,62.29
11,28,11,65.08
11,28,12,64.17
11,28,13,63.25
11,28,14,63.45
11,28,15,64.48
11,28,16,63.76
11,28,17,58.61
11,28,18,26.90
11,28,19,0.00
11,28,20,0.00
11,28,21,0.00
11,28,22,0.00
11,28,23,0.00
11,28,24,0.00
11,29,1,0.00
11,29,2,0.00
11,29,3,0.00
11,29,4,0.00
11,29,5,0.00
11,29,6,0.00
11,29,7,0.00
11,29,8,0.00
11,29,9,34.15
11,29,10,57.81
11,29,11,61.63
11,29,12,61.45
11,29,13,59.98
11,29,14,60.57
11,29,15,62.62
11,29,16,62.12
11,29,17,56.84
11,29,18,24.84
11,29,19,0.00
11,29,20,0.00
11,29,21,0.00
11,29,22,0.00
11,29,23,0.00
11,29,24,0.00
11,30,1,0.00
11,30,2,0.00
11,30,3,0.00
11,30,4,0.00
11,30,5,0.00
11,30,6,0.00
11,30,7,0.00
11,30,8,0.00
11,30,9,34.55
11,30,10,59.46
11,30,11,62.89
11,30,12,63.57
11,30,13,61.34
11,30,14,61.63
11,30,15,63.46
11,30,16,61.93
11,30,17,54.11
11,30,18,24.37
11,30,19,0.00
11,30,20,0.00
11,30,21,0.00
11,30,22,0.00
11,30,23,0.00
11,30,24,0.00
12,1,1,0.00
12,1,2,0.00
12,1,3,0.00
12,1,4,0.00
12,1,5,0.00
12,1,6,0.00
12,1,7,0.00
12,1,8,0.00
12,1,9,12.90
12,1,10,16.33
12,1,11,24.21
12,1,12,36.19
12,1,13,47.29
12,1,14,38.07
12,1,15,61.85
12,1,16,13.60
12,1,17,1.74
12,1,18,0.00
12,1,19,0.00
12,1,20,0.00
12,1,21,0.00
12,1,22,0.00
12,1,23,0.00
12,1,24,0.00
12,2,1,0.00
12,2,2,0.00
12,2,3,0.00
12,2,4,0.00
12,2,5,0.00
12,2,6,0.00
12,2,7,0.00
12,2,8,0.00
12,2,9,6.02
12,2,10,13.65
12,2,11,23.94
12,2,12,29.90
12,2,13,28.83
12,2,14,31.97
12,2,15,25.87
12,2,16,20.69
12,2,17,11.77
12,2,18,4.13
12,2,19,0.00
12,2,20,0.00
12,2,21,0.00
12,2,22,0.00
12,2,23,0.00
12,2,24,0.00
12,3,1,0.00
12,3,2,0.00
12,3,3,0.00
12,3,4,0.00
12,3,5,0.00
12,3,6,0.00
12,3,7,0.00
12,3,8,0.00
12,3,9,8.29
12,3,10,10.86
12,3,11,15.86
12,3,12,6.89
12,3,13,24.34
12,3,14,17.28
12,3,15,54.29
12,3,16,64.77
12,3,17,42.74
12,3,18,20.59
12,3,19,0.00
12,3,20,0.00
12,3,21,0.00
12,3,22,0.00
12,3,23,0.00
12,3,24,0.00
12,4,1,0.00
12,4,2,0.00
12,4,3,0.00
12,4,4,0.00
12,4,5,0.00
12,4,6,0.00
12,4,7,0.00
12,4,8,0.00
12,4,9,26.85
12,4,10,48.27
12,4,11,55.32
12,4,12,57.06
12,4,13,56.51
12,4,14,56.66
12,4,15,56.69
12,4,16,52.93
12,4,17,44.95
12,4,18,18.46
12,4,19,0.00
12,4,20,0.00
12,4,21,0.00
12,4,22,0.00
12,4,23,0.00
12,4,24,0.00
12,5,1,0.00
12,5,2,0.00
12,5,3,0.00
12,5,4,0.00
12,5,5,0.00
12,5,6,0.00
12,5,7,0.00
12,5,8,0.00
12,5,9,30.65
12,5,10,51.61
12,5,11,58.44
12,5,12,59.09
12,5,13,59.57
12,5,14,59.80
12,5,15,60.73
12,5,16,58.65
12,5,17,53.90
12,5,18,25.76
12,5,19,0.00
12,5,20,0.00
12,5,21,0.00
12,5,22,0.00
12,5,23,0.00
12,5,24,0.00
12,6,1,0.00
12,6,2,0.00
12,6,3,0.00
12,6,4,0.00
12,6,5,0.00
12,6,6,0.00
12,6,7,0.00
12,6,8,0.00
12,6,9,33.02
12,6,10,57.30
12,6,11,60.79
12,6,12,56.55
12,6,13,53.60
12,6,14,54.51
12,6,15,57.64
12,6,16,58.81
12,6,17,51.27
12,6,18,17.46
12,6,19,0.00
12,6,20,0.00
12,6,21,0.00
12,6,22,0.00
12,6,23,0.00
12,6,24,0.00
12,7,1,0.00
12,7,2,0.00
12,7,3,0.00
12,7,4,0.00
12,7,5,0.00
12,7,6,0.00
12,7,7,0.00
12,7,8,0.00
12,7,9,38.91
12,7,10,62.99
12,7,11,65.31
12,7,12,64.71
12,7,13,63.23
12,7,14,63.03
12,7,15,63.73
12,7,16,64.38
12,7,17,60.73
12,7,18,29.69
12,7,19,0.00
12,7,20,0.00
12,7,21,0.00
12,7,22,0.00
12,7,23,0.00
12,7,24,0.00
12,8,1,0.00
12,8,2,0.00
12,8,3,0.00
12,8,4,0.00
12,8,5,0.00
12,8,6,0.00
12,8,7,0.00
12,8,8,0.00
12,8,9,38.14
12,8,10,64.32
12,8,11,66.57
12,8,12,65.31
12,8,13,64.00
12,8,14,64.34
12,8,15,65.93
12,8,16,66.65
12,8,17,63.73
12,8,18,31.70
12,8,19,0.00
12,8,20,0.00
12,8,21,0.00
12,8,22,0.00
12,8,23,0.00
12,8,24,0.00
12,9,1,0.00
12,9,2,0.00
12,9,3,0.00
12,9,4,0.00
12,9,5,0.00
12,9,6,0.00
12,9,7,0.00
12,9,8,0.00
12,9,9,1.76
12,9,10,5.23
12,9,11,9.64
12,9,12,11.67
12,9,13,12.20
12,9,14,11.89
12,9,15,11.36
12,9,16,9.60
12,9,17,5.39
12,9,18,1.22
12,9,19,0.00
12,9,20,0.00
12,9,21,0.00
12,9,22,0.00
12,9,23,0.00
12,9,24,0.00
12,10,1,0.00
12,10,2,0.00
12,10,3,0.00
12,10,4,0.00
12,10,5,0.00
12,10,6,0.00
12,10,7,0.00
12,10,8,0.00
12,10,9,31.36
12,10,10,47.57
12,10,11,56.97
12,10,12,40.68
12,10,13,23.59
12,10,14,25.54
12,10,15,25.42
12,10,16,23.16
12,10,17,24.87
12,10,18,9.04
12,10,19,0.00
12,10,20,0.00
12,10,21,0.00
12,10,22,0.00
12,10,23,0.00
12,10,24,0.00
12,11,1,0.00
12,11,2,0.00
12,11,3,0.00
12,11,4,0.00
12,11,5,0.00
12,11,6,0.00
12,11,7,0.00
12,11,8,0.00
12,11,9,6.98
12,11,10,19.93
12,11,11,30.47
12,11,12,33.26
12,11,13,42.70
12,11,14,51.93
12,11,15,36.63
12,11,16,35.09
12,11,17,36.75
12,11,18,10.55
12,11,19,0.00
12,11,20,0.00
12,11,21,0.00
12,11,22,0.00
12,11,23,0.00
12,11,24,0.00
12,12,1,0.00
12,12,2,0.00
12,12,3,0.00
12,12,4,0.00
12,12,5,0.00
12,12,6,0.00
12,12,7,0.00
12,12,8,0.00
12,12,9,19.86
12,12,10,38.51
12,12,11,47.72
12,12,12,54.24
12,12,13,54.49
12,12,14,53.36
12,12,15,58.09
12,12,16,57.64
12,12,17,44.90
12,12,18,19.93
12,12,19,0.00
12,12,20,0.00
12,12,21,0.00
12,12,22,0.00
12,12,23,0.00
12,12,24,0.00
12,13,1,0.00
12,13,2,0.00
12,13,3,0.00
12,13,4,0.00
12,13,5,0.00
12,13,6,0.00
12,13,7,0.00
12,13,8,0.00
12,13,9,26.56
12,13,10,52.33
12,13,11,58.21
12,13,12,59.36
12,13,13,58.19
12,13,14,58.39
12,13,15,59.14
12,13,16,57.37
12,13,17,48.93
12,13,18,21.53
12,13,19,0.00
12,13,20,0.00
12,13,21,0.00
12,13,22,0.00
12,13,23,0.00
12,13,24,0.00
12,14,1,0.00
12,14,2,0.00
12,14,3,0.00
12,14,4,0.00
12,14,5,0.00
12,14,6,0.00
12,14,7,0.00
12,14,8,0.00
12,14,9,26.37
12,14,10,52.80
12,14,11,58.01
12,14,12,57.71
12,14,13,59.07
12,14,14,58.51
12,14,15,60.07
12,14,16,59.12
12,14,17,55.94
12,14,18,26.19
12,14,19,0.00
12,14,20,0.00
12,14,21,0.00
12,14,22,0.00
12,14,23,0.00
12,14,24,0.00
12,15,1,0.00
12,15,2,0.00
12,15,3,0.00
12,15,4,0.00
12,15,5,0.00
12,15,6,0.00
12,15,7,0.00
12,15,8,0.00
12,15,9,21.50
12,15,10,42.80
12,15,11,50.09
12,15,12,53.21
12,15,13,53.82
12,15,14,52.80
12,15,15,50.46
12,15,16,46.41
12,15,17,35.89
12,15,18,14.31
12,15,19,0.00
12,15,20,0.00
12,15,21,0.00
12,15,22,0.00
12,15,23,0.00
12,15,24,0.00
12,16,1,0.00
12,16,2,0.00
12,16,3,0.00
12,16,4,0.00
12,16,5,0.00
12,16,6,0.00
12,16,7,0.00
